Kind,Name,CountClassDerived,CountDeclMethodAll,CountDeclMethod,CountLine,CountLineCode,CountLineComment,MaxInheritanceTree,RatioCommentToCode,PercentLackOfCohesion
Public Method,"org.eclipse.paho.mqttv5.common.MqttMessage.setDuplicate",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttMessage.setId",,,,10,3,7,,2.33,
Public Method,"org.eclipse.paho.mqttv5.common.MqttMessage.setMutable",,,,10,3,7,,2.33,
Public Method,"org.eclipse.paho.mqttv5.common.MqttMessage.setPayload",,,,17,7,10,,1.43,
Public Method,"org.eclipse.paho.mqttv5.common.MqttMessage.setProperties",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttMessage.setQos",,,,45,5,40,,8.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttMessage.setRetained",,,,15,4,11,,2.75,
Public Method,"org.eclipse.paho.mqttv5.common.MqttMessage.toDebugString",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttMessage.toString",,,,10,3,7,,2.33,
Public Static Method,"org.eclipse.paho.mqttv5.common.MqttMessage.validateQos",,,,14,5,9,,1.80,
Public Interface,"org.eclipse.paho.mqttv5.common.MqttPersistable",2,6,6,62,8,48,0,6.00,0
Public Abstract Method,"org.eclipse.paho.mqttv5.common.MqttPersistable.getHeaderBytes",,,,9,1,8,,8.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.common.MqttPersistable.getHeaderLength",,,,8,1,7,,7.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.common.MqttPersistable.getHeaderOffset",,,,10,1,9,,9.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.common.MqttPersistable.getPayloadBytes",,,,9,1,8,,8.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.common.MqttPersistable.getPayloadLength",,,,8,1,7,,7.00,
Public Abstract Method,"org.eclipse.paho.mqttv5.common.MqttPersistable.getPayloadOffset",,,,10,1,9,,9.00,
Public Class,"org.eclipse.paho.mqttv5.common.MqttPersistenceException",0,55,4,42,15,24,2,1.60,100
Public Constructor,"org.eclipse.paho.mqttv5.common.MqttPersistenceException.MqttPersistenceException",,,,6,3,3,,1.00,
Public Constructor,"org.eclipse.paho.mqttv5.common.MqttPersistenceException.MqttPersistenceException",,,,8,3,5,,1.67,
Public Constructor,"org.eclipse.paho.mqttv5.common.MqttPersistenceException.MqttPersistenceException",,,,8,3,5,,1.67,
Public Constructor,"org.eclipse.paho.mqttv5.common.MqttPersistenceException.MqttPersistenceException",,,,9,3,6,,2.00,
Public Class,"org.eclipse.paho.mqttv5.common.MqttSecurityException",0,54,3,50,12,36,2,3.00,100
Public Constructor,"org.eclipse.paho.mqttv5.common.MqttSecurityException.MqttSecurityException",,,,8,3,5,,1.67,
Public Constructor,"org.eclipse.paho.mqttv5.common.MqttSecurityException.MqttSecurityException",,,,8,3,5,,1.67,
Public Constructor,"org.eclipse.paho.mqttv5.common.MqttSecurityException.MqttSecurityException",,,,9,3,6,,2.00,
Public Class,"org.eclipse.paho.mqttv5.common.MqttSubscription",0,31,19,164,85,55,1,0.65,84
Public Constructor,"org.eclipse.paho.mqttv5.common.MqttSubscription.MqttSubscription",,,,4,4,0,,0.00,
Public Constructor,"org.eclipse.paho.mqttv5.common.MqttSubscription.MqttSubscription",,,,16,3,13,,4.33,
Protected Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.checkMutable",,,,5,5,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.getId",,,,8,3,5,,1.67,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.getQos",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.getRetainHandling",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.getTopic",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.isNoLocal",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.isRetainAsPublished",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.setId",,,,8,3,5,,1.67,
Protected Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.setMutable",,,,9,3,6,,2.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.setNoLocal",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.setQos",,,,5,5,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.setRetainAsPublished",,,,4,4,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.setRetainHandling",,,,5,5,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.setTopic",,,,7,7,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.toString",,,,4,4,0,,0.00,
Public Static Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.validateQos",,,,10,5,5,,1.00,
Public Static Method,"org.eclipse.paho.mqttv5.common.MqttSubscription.validateRetainHandling",,,,10,5,5,,1.00,
Public Class,"org.eclipse.paho.mqttv5.common.Validators",0,14,2,26,17,6,1,0.35,0
Protected Static Method,"org.eclipse.paho.mqttv5.common.Validators.isCharacterHighSurrogate",,,,10,5,5,,1.00,
Public Method,"org.eclipse.paho.mqttv5.common.Validators.validateClientId",,,,11,10,1,,0.10,
Package,"org.eclipse.paho.mqttv5.common.packet",,,320,6406,3746,1820,,0.49,
Public Abstract Class,"org.eclipse.paho.mqttv5.common.packet.MqttAck",7,46,2,28,8,19,3,2.38,0
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttAck.MqttAck",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttAck.getMessageInfo",,,,3,3,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttAuth",0,44,7,113,58,43,2,0.74,57
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttAuth.MqttAuth",,,,21,11,10,,0.91,
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttAuth.MqttAuth",,,,20,10,10,,1.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttAuth.getMessageInfo",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttAuth.getProperties",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttAuth.getReturnCode",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttAuth.getVariableHeader",,,,17,13,2,,0.15,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttAuth.toString",,,,3,3,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttAuthTest",0,15,3,76,50,16,1,0.32,33
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttAuthTest.generateMqttAuthPacket",,,,15,13,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttAuthTest.testDecodingMqttAuth",,,,22,18,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttAuthTest.testEncodingMqttAuth",,,,5,5,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck",0,58,12,144,99,25,4,0.25,71
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.MqttConnAck",,,,12,12,0,,0.00,
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.MqttConnAck",,,,11,11,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.getKey",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.getProperties",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.getReturnCode",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.getSessionPresent",,,,3,3,0,,0.00,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.getValidreturncodes",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.getVariableHeader",,,,25,18,3,,0.17,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.isMessageIdRequired",,,,6,3,3,,1.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.setReturnCode",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.setSessionPresent",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAck.toString",,,,4,4,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttConnAckTest",0,15,3,133,91,25,1,0.27,33
Private Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAckTest.generateMqttConnAckPacket",,,,32,27,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAckTest.testDecodingMqttConnAck",,,,37,31,4,,0.13,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnAckTest.testEncodingMqttConnAck",,,,10,5,5,,1.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttConnect",0,60,23,325,219,54,2,0.25,81
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.MqttConnect",,,,34,16,17,,1.06,
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.MqttConnect",,,,71,52,13,,0.25,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getClientId",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getInfo",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getKeepAliveInterval",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getKey",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getMessageInfo",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getMqttVersion",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getPassword",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getPayload",,,,32,25,1,,0.04,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getProperties",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getUserName",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getVariableHeader",,,,46,33,3,,0.09,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getWillDestination",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getWillMessage",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.getWillProperties",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.isCleanStart",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.isMessageIdRequired",,,,6,3,3,,1.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.setPassword",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.setUserName",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.setWillDestination",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.setWillMessage",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnect.toString",,,,7,7,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttConnectTest",0,15,3,157,111,27,1,0.24,33
Private Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnectTest.generateConnectPacket",,,,39,32,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnectTest.testDecodingMqttConnect",,,,54,42,6,,0.14,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttConnectTest.testEncodingMqttConnect",,,,11,5,6,,1.20,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes",0,24,12,240,146,76,1,0.52,87
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.MqttDataTypes",,,,3,3,0,,0.00,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.decodeUTF8",,,,28,13,13,,1.00,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.encodeUTF8",,,,30,13,16,,1.23,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.encodeVariableByteInteger",,,,17,16,1,,0.06,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.readUnsignedFourByteInt",,,,19,8,11,,1.38,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.readUnsignedTwoByteInt",,,,20,7,13,,1.86,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.readVariableByteInteger",,,,30,17,9,,0.53,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.validateFourByteInt",,,,10,10,0,,0.00,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.validateTwoByteInt",,,,10,10,0,,0.00,
Private Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.validateUTF8String",,,,38,30,13,,0.43,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.validateVariableByteInt",,,,8,7,0,,0.00,
Public Static Method,"org.eclipse.paho.mqttv5.common.packet.MqttDataTypes.writeUnsignedFourByteInt",,,,6,6,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnect",0,44,7,118,82,19,2,0.23,60
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnect.MqttDisconnect",,,,11,11,0,,0.00,
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnect.MqttDisconnect",,,,18,16,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnect.getMessageInfo",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnect.getProperties",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnect.getReturnCode",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnect.getVariableHeader",,,,19,15,2,,0.13,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnect.toString",,,,3,3,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnectTest",0,16,4,98,61,17,1,0.28,47
Private Method,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnectTest.generatemqttDisconnectPacket",,,,13,13,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnectTest.testDecodingMqttDisconnect",,,,24,17,1,,0.06,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnectTest.testDecodingMqttDisconnectWithNoProperties",,,,18,11,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttDisconnectTest.testEncodingMqttDisconnect",,,,5,5,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttPacketException",0,52,1,39,10,26,2,2.60,100
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttPacketException.MqttPacketException",,,,3,3,0,,0.00,
Public Abstract Class,"org.eclipse.paho.mqttv5.common.packet.MqttPersistableWireMessage",5,44,7,70,45,17,2,0.38,0
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttPersistableWireMessage.MqttPersistableWireMessage",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPersistableWireMessage.getHeaderBytes",,,,21,19,2,,0.11,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPersistableWireMessage.getHeaderLength",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPersistableWireMessage.getHeaderOffset",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPersistableWireMessage.getPayloadBytes",,,,8,8,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPersistableWireMessage.getPayloadLength",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPersistableWireMessage.getPayloadOffset",,,,3,3,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttPingReq",0,42,5,48,22,20,2,0.91,80
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttPingReq.MqttPingReq",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingReq.getKey",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingReq.getMessageInfo",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingReq.getVariableHeader",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingReq.isMessageIdRequired",,,,7,3,4,,1.33,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttPingReqTest",0,14,2,43,18,16,1,0.89,0
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingReqTest.testDecodingMqttPingReq",,,,11,9,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingReqTest.testEncodingMqttPingReq",,,,5,5,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttPingResp",0,51,5,48,22,20,4,0.91,80
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttPingResp.MqttPingResp",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingResp.getKey",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingResp.getMessageInfo",,,,3,3,0,,0.00,
Protected Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingResp.getVariableHeader",,,,3,3,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingResp.isMessageIdRequired",,,,7,3,4,,1.33,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttPingRespTest",0,14,2,43,18,16,1,0.89,0
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingRespTest.testDecodingMqttPingResp",,,,11,9,0,,0.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttPingRespTest.testEncodingMqttPingResp",,,,5,5,0,,0.00,
Public Class,"org.eclipse.paho.mqttv5.common.packet.MqttProperties",0,75,63,1404,582,682,1,1.17,94
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.MqttProperties",,,,5,2,3,,1.50,
Public Constructor,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.MqttProperties",,,,10,3,6,,2.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.decodeProperties",,,,113,89,18,,0.20,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.encodeProperties",,,,203,135,37,,0.27,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getAssignedClientIdentifier",,,,20,3,17,,5.67,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getAuthenticationData",,,,13,3,10,,3.33,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getAuthenticationMethod",,,,12,3,9,,3.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getContentType",,,,12,3,9,,3.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getCorrelationData",,,,13,3,10,,3.33,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getMaximumPacketSize",,,,16,3,13,,4.33,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getMaximumQoS",,,,25,3,22,,7.33,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getMessageExpiryInterval",,,,15,3,12,,4.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getPayloadFormat",,,,18,3,15,,5.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getReasonString",,,,14,3,11,,3.67,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getReceiveMaximum",,,,19,3,16,,5.33,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getResponseInfo",,,,14,3,11,,3.67,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getResponseTopic",,,,12,3,9,,3.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getServerKeepAlive",,,,16,3,13,,4.33,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getServerReference",,,,12,3,9,,3.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getSessionExpiryInterval",,,,15,3,12,,4.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getSubscriptionIdentifier",,,,16,3,13,,4.33,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getSubscriptionIdentifiers",,,,19,3,16,,5.33,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getTopicAlias",,,,20,3,17,,5.67,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getTopicAliasMaximum",,,,18,3,15,,5.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getUserProperties",,,,14,3,11,,3.67,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getValidProperties",,,,8,3,5,,1.67,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.getWillDelayInterval",,,,17,3,14,,4.67,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.isRetainAvailable",,,,28,7,21,,3.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.isSharedSubscriptionAvailable",,,,19,7,12,,1.71,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.isSubscriptionIdentifiersAvailable",,,,20,7,13,,1.86,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.isWildcardSubscriptionsAvailable",,,,19,7,12,,1.71,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.requestProblemInfo",,,,24,3,21,,7.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.requestResponseInfo",,,,17,3,14,,4.67,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.setAssignedClientIdentifier",,,,10,3,7,,2.33,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.setAuthenticationData",,,,9,3,6,,2.00,
Public Method,"org.eclipse.paho.mqttv5.common.packet.MqttProperties.setAuthenticationMethod",,,,9,3,6,,2.00,
