Kind,Name,CountLineComment,CountLineCode,RatioCommentToCode,PercentLackOfCohesion,CountDeclMethodAll,CountDeclMethod,MaxInheritanceTree,CountLine,CountClassDerived
Public Constructor,com.thoughtworks.selenium.DefaultSelenium.DefaultSelenium,38,5,7.6,,,,,43,
Public Constructor,com.thoughtworks.selenium.DefaultSelenium.DefaultSelenium,3,3,1,,,,,6,
Public Method,com.thoughtworks.selenium.DefaultSelenium.addCustomRequestHeader,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.addLocationStrategy,0,4,0,,,,,4,
Public Method,com.thoughtworks.selenium.DefaultSelenium.addScript,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.addSelection,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.allowNativeXpath,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.altKeyDown,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.altKeyUp,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.answerOnNextPrompt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.assignId,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.attachFile,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.captureEntirePageScreenshot,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.captureEntirePageScreenshotToString,0,4,0,,,,,4,
Public Method,com.thoughtworks.selenium.DefaultSelenium.captureNetworkTraffic,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.captureScreenshot,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.captureScreenshotToString,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.check,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.chooseCancelOnNextConfirmation,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.chooseOkOnNextConfirmation,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.click,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.clickAt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.close,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.contextMenu,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.contextMenuAt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.controlKeyDown,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.controlKeyUp,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.createCookie,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.deleteAllVisibleCookies,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.deleteCookie,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.deselectPopUp,0,3,0,,,,,3,
Private Method,com.thoughtworks.selenium.DefaultSelenium.detectCommandProcessor,0,4,0,,,,,4,
Public Method,com.thoughtworks.selenium.DefaultSelenium.doubleClick,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.doubleClickAt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.dragAndDrop,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.dragAndDropToObject,0,7,0,,,,,7,
Public Method,com.thoughtworks.selenium.DefaultSelenium.dragdrop,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.fireEvent,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.focus,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getAlert,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getAllButtons,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getAllFields,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getAllLinks,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getAllWindowIds,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getAllWindowNames,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getAllWindowTitles,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getAttribute,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getAttributeFromAllWindows,0,4,0,,,,,4,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getBodyText,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getConfirmation,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getCookie,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getCookieByName,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getCssCount,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getCursorPosition,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getElementHeight,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getElementIndex,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getElementPositionLeft,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getElementPositionTop,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getElementWidth,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getEval,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getExpression,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getHtmlSource,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getLocation,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getLog,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getMouseSpeed,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getPrompt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSelectOptions,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSelectedId,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSelectedIds,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSelectedIndex,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSelectedIndexes,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSelectedLabel,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSelectedLabels,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSelectedValue,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSelectedValues,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getSpeed,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getTable,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getText,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getTitle,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getValue,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getWhetherThisFrameMatchFrameExpression,0,4,0,,,,,4,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getWhetherThisWindowMatchWindowExpression,0,4,0,,,,,4,
Public Method,com.thoughtworks.selenium.DefaultSelenium.getXpathCount,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.goBack,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.highlight,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.ignoreAttributesWithoutValue,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isAlertPresent,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isChecked,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isConfirmationPresent,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isCookiePresent,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isEditable,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isElementPresent,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isOrdered,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isPromptPresent,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isSomethingSelected,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isTextPresent,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.isVisible,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.keyDown,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.keyDownNative,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.keyPress,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.keyPressNative,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.keyUp,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.keyUpNative,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.metaKeyDown,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.metaKeyUp,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseDown,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseDownAt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseDownRight,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseDownRightAt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseMove,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseMoveAt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseOut,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseOver,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseUp,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseUpAt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseUpRight,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.mouseUpRightAt,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.open,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.open,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.openWindow,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.refresh,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.removeAllSelections,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.removeScript,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.removeSelection,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.retrieveLastRemoteControlLogs,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.rollup,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.runScript,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.select,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.selectFrame,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.selectPopUp,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.selectWindow,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.setBrowserLogLevel,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.setContext,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.setCursorPosition,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.setExtensionJs,10,3,3.33,,,,,13,
Public Method,com.thoughtworks.selenium.DefaultSelenium.setMouseSpeed,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.setSpeed,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.setTimeout,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.shiftKeyDown,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.shiftKeyUp,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.showContextualBanner,0,19,0,,,,,23,
Public Method,com.thoughtworks.selenium.DefaultSelenium.showContextualBanner,0,19,0,,,,,23,
Public Method,com.thoughtworks.selenium.DefaultSelenium.shutDownSeleniumServer,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.start,1,14,0.07,,,,,14,
Public Method,com.thoughtworks.selenium.DefaultSelenium.start,2,13,0.15,,,,,15,
Public Method,com.thoughtworks.selenium.DefaultSelenium.start,0,8,0,,,,,8,
Public Method,com.thoughtworks.selenium.DefaultSelenium.stop,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.submit,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.type,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.typeKeys,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.uncheck,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.useXpathLibrary,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.waitForCondition,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.waitForFrameToLoad,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.waitForPageToLoad,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.waitForPopUp,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.windowFocus,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSelenium.windowMaximize,0,3,0,,,,,3,
Public Class,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest,1,86,0.01,0,14,2,1,108,0
Private Static Class,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor,0,58,0,85,26,14,1,73,0
Constructor,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.FailOnStartCommandProcessor,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.doCommand,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.getBoolean,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.getBooleanArray,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.getNumber,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.getNumberArray,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.getRemoteControlServerLocation,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.getString,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.getStringArray,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.setExtensionJs,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.start,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.start,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.start,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.FailOnStartCommandProcessor.stop,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.testShouldLeaveOtherExceptionAlone,1,12,0.08,,,,,14,
Public Method,com.thoughtworks.selenium.DefaultSeleniumStartErrorHandlingTest.testWrapsConnectionRefusedWithUserFriendlyExceptionMessage,0,12,0,,,,,14,
Public Class,com.thoughtworks.selenium.DefaultSeleniumTest,0,80,0,0,15,3,1,100,0
Private Static Class,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor,0,56,0,92,25,13,1,70,0
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.doCommand,0,9,0,,,,,9,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.getBoolean,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.getBooleanArray,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.getNumber,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.getNumberArray,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.getRemoteControlServerLocation,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.getString,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.getStringArray,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.setExtensionJs,0,2,0,,,,,2,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.start,0,2,0,,,,,2,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.start,0,2,0,,,,,2,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.start,0,2,0,,,,,2,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.MyCommandProcessor.stop,0,2,0,,,,,2,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.testBannerSimple,0,6,0,,,,,6,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.testEvenMOREComplexExample,0,6,0,,,,,6,
Public Method,com.thoughtworks.selenium.DefaultSeleniumTest.testMoreComplexExample,0,6,0,,,,,6,
Public Class,com.thoughtworks.selenium.HttpCommandProcessor,61,263,0.23,87,40,28,1,355,2
Public Constructor,com.thoughtworks.selenium.HttpCommandProcessor.HttpCommandProcessor,12,9,1.33,,,,,20,
Public Constructor,com.thoughtworks.selenium.HttpCommandProcessor.HttpCommandProcessor,11,6,1.83,,,,,17,
Private Method,com.thoughtworks.selenium.HttpCommandProcessor.buildCommandBody,0,9,0,,,,,9,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessor.closeResources,2,17,0.12,,,,,21,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.doCommand,0,11,0,,,,,11,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.executeCommandOnServlet,4,12,0.33,,,,,16,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.getBoolean,0,13,0,,,,,13,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.getBooleanArray,0,17,0,,,,,17,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessor.getCommandResponseAsString,0,32,0,,,,,32,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessor.getHttpUrlConnection,0,3,0,,,,,3,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessor.getInputStreamReader,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.getNumber,1,13,0.08,,,,,14,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.getNumberArray,0,12,0,,,,,12,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessor.getOutputStreamWriter,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.getRemoteControlServerLocation,0,3,0,,,,,3,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessor.getResponseCode,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.getString,0,8,0,,,,,8,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.getStringArray,0,4,0,,,,,4,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.hasSessionInProgress,0,3,0,,,,,3,
Public Static Method,com.thoughtworks.selenium.HttpCommandProcessor.parseCSV,10,20,0.5,,,,,30,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.setExtensionJs,5,3,1.67,,,,,8,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessor.setSessionInProgress,0,3,0,,,,,3,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.start,0,5,0,,,,,5,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.start,0,6,0,,,,,6,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.start,6,3,2,,,,,9,
Public Method,com.thoughtworks.selenium.HttpCommandProcessor.stop,0,6,0,,,,,6,
Private Method,com.thoughtworks.selenium.HttpCommandProcessor.stringContentsOfInputStream,0,12,0,,,,,12,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessor.throwAssertionFailureExceptionOrError,0,3,0,,,,,3,
Public Class,com.thoughtworks.selenium.HttpCommandProcessorUnitTest,14,136,0.1,0,19,7,1,169,0
Private Class,com.thoughtworks.selenium.HttpCommandProcessorUnitTest.IOEThrowingHttpCommandProcessor,6,54,0.11,79,47,7,2,70,0
Public Constructor,com.thoughtworks.selenium.HttpCommandProcessorUnitTest.IOEThrowingHttpCommandProcessor.IOEThrowingHttpCommandProcessor,0,4,0,,,,,4,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessorUnitTest.IOEThrowingHttpCommandProcessor.closeResources,0,7,0,,,,,7,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessorUnitTest.IOEThrowingHttpCommandProcessor.getHttpUrlConnection,0,7,0,,,,,7,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessorUnitTest.IOEThrowingHttpCommandProcessor.getInputStreamReader,0,7,0,,,,,7,
Protected Method,com.thoughtworks.selenium.HttpCommandProcessorUnitTest.IOEThrowingHttpCommandProcessor.getOutputStreamWriter,0,7,0,,,,,7,
