Kind,Name,CountLine,CountLineCode,CountLineComment,CountDeclMethodAll,CountDeclMethod,CountClassDerived,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree
Public Method,edu.uci.ics.jung.visualization.renderers.DefaultNodeLabelRenderer.setBackground,9,3,6,,,,2,,
Public Method,edu.uci.ics.jung.visualization.renderers.DefaultNodeLabelRenderer.setForeground,9,3,6,,,,2,,
Protected Method,edu.uci.ics.jung.visualization.renderers.DefaultNodeLabelRenderer.setValue,10,3,7,,,,2.33,,
Public Method,edu.uci.ics.jung.visualization.renderers.DefaultNodeLabelRenderer.updateUI,11,5,6,,,,1.2,,
Public Method,edu.uci.ics.jung.visualization.renderers.DefaultNodeLabelRenderer.validate,5,1,4,,,,4,,
Public Generic Interface,edu.uci.ics.jung.visualization.renderers.EdgeArrowRenderingSupport,52,8,40,4,4,2,5,0,0
TypeVariable,edu.uci.ics.jung.visualization.renderers.EdgeArrowRenderingSupport.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.EdgeArrowRenderingSupport.N,0,0,0,0,0,0,0,0,1
Abstract Method,edu.uci.ics.jung.visualization.renderers.EdgeArrowRenderingSupport.getArrowTransform,10,1,9,,,,9,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.EdgeArrowRenderingSupport.getArrowTransform,10,1,9,,,,9,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.EdgeArrowRenderingSupport.getReverseArrowTransform,15,2,13,,,,6.5,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.EdgeArrowRenderingSupport.getReverseArrowTransform,11,2,9,,,,4.5,,
Public Interface,edu.uci.ics.jung.visualization.renderers.EdgeLabelRenderer,22,6,14,3,3,1,2.33,0,0
Abstract Generic Method,edu.uci.ics.jung.visualization.renderers.EdgeLabelRenderer.getEdgeLabelRendererComponent,16,2,14,,,,7,,
TypeVariable,edu.uci.ics.jung.visualization.renderers.EdgeLabelRenderer.getEdgeLabelRendererComponent.E,0,0,0,0,0,0,0,0,1
Abstract Method,edu.uci.ics.jung.visualization.renderers.EdgeLabelRenderer.isRotateEdgeLabels,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.EdgeLabelRenderer.setRotateEdgeLabels,1,1,0,,,,0,,
Public Generic Class,edu.uci.ics.jung.visualization.renderers.GradientNodeRenderer,116,95,11,4,4,0,0.12,42,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.GradientNodeRenderer.E,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.visualization.renderers.GradientNodeRenderer.GradientNodeRenderer,14,14,0,,,,0,,
Public Constructor,edu.uci.ics.jung.visualization.renderers.GradientNodeRenderer.GradientNodeRenderer,6,6,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.renderers.GradientNodeRenderer.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.renderers.GradientNodeRenderer.paintNode,25,18,4,,,,0.22,,
Protected Method,edu.uci.ics.jung.visualization.renderers.GradientNodeRenderer.paintShapeForNode,49,48,0,,,,0,,
Public Generic Class,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer,123,92,17,8,8,0,0.18,75,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.N,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.NodeLabelAsShapeRenderer,5,5,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.apply,13,13,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.getPosition,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.getPositioner,7,7,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.getPositioner.(Anon_1),4,4,0,1,1,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.getPositioner.(Anon_1).getPosition,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.labelNode,50,39,6,,,,0.15,,
Public Method,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.prepareRenderer,15,15,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.setPosition,3,2,1,,,,0.5,,
Public Method,edu.uci.ics.jung.visualization.renderers.NodeLabelAsShapeRenderer.setPositioner,3,2,1,,,,0.5,,
Public Interface,edu.uci.ics.jung.visualization.renderers.NodeLabelRenderer,18,4,14,1,1,1,3.5,0,0
Abstract Generic Method,edu.uci.ics.jung.visualization.renderers.NodeLabelRenderer.getNodeLabelRendererComponent,16,2,14,,,,7,,
TypeVariable,edu.uci.ics.jung.visualization.renderers.NodeLabelRenderer.getNodeLabelRendererComponent.N,0,0,0,0,0,0,0,0,1
Public Generic Interface,edu.uci.ics.jung.visualization.renderers.Renderer,146,110,0,14,14,1,0,0,0
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.E,0,0,0,0,0,0,0,0,1
Generic Interface,edu.uci.ics.jung.visualization.renderers.Renderer.Edge,21,16,0,3,3,3,0,0,0
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.N,0,0,0,0,0,0,0,0,1
Generic Class,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.NOOP,11,9,0,3,3,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.NOOP.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.NOOP.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.NOOP.getEdgeArrowRenderingSupport,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.NOOP.paintEdge,2,2,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.NOOP.setEdgeArrowRenderingSupport,2,2,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.getEdgeArrowRenderingSupport,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.paintEdge,2,2,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.Edge.setEdgeArrowRenderingSupport,1,1,0,,,,0,,
Generic Interface,edu.uci.ics.jung.visualization.renderers.Renderer.EdgeLabel,16,15,0,1,1,2,0,0,0
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.EdgeLabel.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.EdgeLabel.N,0,0,0,0,0,0,0,0,1
Generic Class,edu.uci.ics.jung.visualization.renderers.Renderer.EdgeLabel.NOOP,7,7,0,1,1,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.EdgeLabel.NOOP.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.EdgeLabel.NOOP.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.EdgeLabel.NOOP.labelEdge,5,5,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.EdgeLabel.labelEdge,5,5,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.N,0,0,0,0,0,0,0,0,1
Generic Interface,edu.uci.ics.jung.visualization.renderers.Renderer.Node,10,9,0,1,1,3,0,0,0
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.Node.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.Node.N,0,0,0,0,0,0,0,0,1
Generic Class,edu.uci.ics.jung.visualization.renderers.Renderer.Node.NOOP,4,4,0,1,1,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.Node.NOOP.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.Node.NOOP.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.Node.NOOP.paintNode,2,2,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.Node.paintNode,2,2,0,,,,0,,
Generic Interface,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel,57,46,0,5,5,3,0,0,0
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.N,0,0,0,0,0,0,0,0,1
Generic Class,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP,23,19,0,5,5,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP.getPosition,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP.getPositioner,7,7,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP.getPositioner.(Anon_1),4,4,0,1,1,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP.getPositioner.(Anon_1).getPosition,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP.labelNode,5,5,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP.setPosition,1,1,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.NOOP.setPositioner,1,1,0,,,,0,,
Enum Type,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.Position,12,12,0,2,2,0,0,100,1
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.Position.valueOf,0,0,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.Position.values,0,0,0,,,,0,,
Interface,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.Positioner,3,3,0,1,1,4,0,0,0
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.Positioner.getPosition,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.getPosition,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.getPositioner,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.labelNode,5,5,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.setPosition,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.NodeLabel.setPositioner,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.getEdgeLabelRenderer,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.getEdgeRenderer,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.getNodeLabelRenderer,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.getNodeRenderer,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.render,5,5,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.render,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.renderEdge,2,2,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.renderEdgeLabel,2,2,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.renderNode,2,2,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.renderNodeLabel,2,2,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.setEdgeLabelRenderer,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.setEdgeRenderer,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.setNodeLabelRenderer,1,1,0,,,,0,,
Abstract Method,edu.uci.ics.jung.visualization.renderers.Renderer.setNodeRenderer,1,1,0,,,,0,,
Public Generic Class,edu.uci.ics.jung.visualization.renderers.ReshapingEdgeRenderer,148,106,25,6,1,0,0.24,0,2
TypeVariable,edu.uci.ics.jung.visualization.renderers.ReshapingEdgeRenderer.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.renderers.ReshapingEdgeRenderer.N,0,0,0,0,0,0,0,0,1
Protected Method,edu.uci.ics.jung.visualization.renderers.ReshapingEdgeRenderer.drawSimpleEdge,136,103,17,,,,0.17,,
Package,edu.uci.ics.jung.visualization.spatial,2200,1421,512,,154,,0.36,,
Public Abstract Generic Class,edu.uci.ics.jung.visualization.spatial.AbstractSpatial,90,64,13,6,6,4,0.2,73,1
Protected Constructor,edu.uci.ics.jung.visualization.spatial.AbstractSpatial.AbstractSpatial,8,8,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.spatial.AbstractSpatial.NT,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.visualization.spatial.AbstractSpatial.T,0,0,0,0,0,0,0,0,1
Protected Method,edu.uci.ics.jung.visualization.spatial.AbstractSpatial.getClosest,28,23,3,,,,0.13,,
Public Method,edu.uci.ics.jung.visualization.spatial.AbstractSpatial.getPickShapes,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.AbstractSpatial.isActive,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.AbstractSpatial.layoutStateChanged,13,11,3,,,,0.27,,
Public Method,edu.uci.ics.jung.visualization.spatial.AbstractSpatial.setActive,4,4,0,,,,0,,
Public Generic Interface,edu.uci.ics.jung.visualization.spatial.Spatial,284,124,114,18,17,6,0.92,0,1
Abstract Generic Class,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp,186,99,59,16,10,2,0.6,60,2
Public Static Generic Class,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.DegenerateTreeNode,27,14,10,3,3,0,0.71,33,1
Public Constructor,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.DegenerateTreeNode.DegenerateTreeNode,3,3,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.DegenerateTreeNode.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.DegenerateTreeNode.getBounds,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.DegenerateTreeNode.getChildren,8,3,5,,,,1.67,,
Public Static Generic Class,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Edge,31,24,1,21,5,0,0.04,60,3
TypeVariable,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Edge.E,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Edge.Edge,5,5,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Edge.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Edge.getClosestElement,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Edge.getClosestElement,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Edge.getVisibleElements,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Edge.setActive,3,2,1,,,,0.5,,
TypeVariable,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.NT,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.NoOp,4,4,0,,,,0,,
Public Static Generic Class,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Node,29,22,2,21,5,0,0.09,80,3
TypeVariable,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Node.N,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Node.Node,4,4,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Node.getClosestElement,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Node.getClosestElement,3,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Node.getVisibleElements,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.Node.setActive,3,2,1,,,,0.5,,
TypeVariable,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.T,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.clear,4,2,2,,,,1,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.getContainingLeaf,7,3,4,,,,1.33,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.getContainingLeafs,7,3,4,,,,1.33,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.getContainingLeafs,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.getGrid,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.getLayoutArea,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.recalculate,4,2,2,,,,1,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.setBounds,8,2,6,,,,3,,
Public Method,edu.uci.ics.jung.visualization.spatial.Spatial.NoOp.update,9,2,7,,,,3.5,,
TypeVariable,edu.uci.ics.jung.visualization.spatial.Spatial.T,0,0,0,0,0,0,0,0,1
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.clear,2,1,1,,,,1,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.getClosestElement,5,1,4,,,,4,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.getClosestElement,6,1,5,,,,5,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.getContainingLeaf,5,1,4,,,,4,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.getContainingLeafs,6,1,5,,,,5,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.getContainingLeafs,5,1,4,,,,4,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.getGrid,2,1,1,,,,1,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.getLayoutArea,2,1,1,,,,1,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.getPickShapes,6,1,5,,,,5,,
Method,edu.uci.ics.jung.visualization.spatial.Spatial.getUnion,4,4,0,,,,0,,
Method,edu.uci.ics.jung.visualization.spatial.Spatial.getUnion,11,4,7,,,,1.75,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.getVisibleElements,5,1,4,,,,4,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.isActive,2,1,1,,,,1,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.recalculate,2,1,1,,,,1,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.setActive,6,1,5,,,,5,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.setBounds,2,1,1,,,,1,,
Abstract Method,edu.uci.ics.jung.visualization.spatial.Spatial.update,7,1,6,,,,6,,
Public Generic Class,edu.uci.ics.jung.visualization.spatial.SpatialGrid,430,275,114,31,25,0,0.41,82,2
TypeVariable,edu.uci.ics.jung.visualization.spatial.SpatialGrid.N,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.visualization.spatial.SpatialGrid.SpatialGrid,11,6,5,,,,0.83,,
Public Constructor,edu.uci.ics.jung.visualization.spatial.SpatialGrid.SpatialGrid,14,7,7,,,,1,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.clear,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getBounds,3,3,0,,,,0,,
Protected Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getBoxIndex,29,20,8,,,,0.4,,
Protected Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getBoxNumber,26,18,8,,,,0.44,,
Protected Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getBoxNumber,7,3,4,,,,1.33,,
Protected Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getBoxNumberFromLocation,19,13,6,,,,0.46,,
Protected Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getBoxNumberFromLocation,19,13,6,,,,0.46,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getChildren,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getClosestElement,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getClosestElement,34,24,4,,,,0.17,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getContainingLeaf,10,10,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getContainingLeafs,6,6,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getContainingLeafs,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getGrid,22,16,6,,,,0.38,,
Public Static Generic Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getGrid,4,4,0,,,,0,,
TypeVariable,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getGrid.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getLayoutArea,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getMap,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.visualization.spatial.SpatialGrid.getVisibleElements,35,27,7,,,,0.26,,
